plateID,well,cmpdname,CONCuM,cmpdnum,VOLuL
plate_2,E07,comp61,61,comp61_61
plate_2,E08,comp292,292,comp292_292
plate_2,E09,comp62,62,comp62_62
plate_2,E10,DMSO,0,DMSO_0
plate_2,E11,comp285,285,comp285_285
plate_2,E12,comp313,313,comp313_313
plate_2,E13,comp299,299,comp299_299
plate_2,E14,comp161,161,comp161_161
plate_2,E15,comp191,191,comp191_191
plate_2,E16,comp100,100,comp100_100
plate_2,E17,comp113,113,comp113_113
plate_2,E18,comp220,220,comp220_220
plate_2,E19,ctrl6,1,ctrl6_1
plate_2,E20,comp11,11,comp11_11
plate_2,E21,comp275,275,comp275_275
plate_2,E22,ctrl8,1,ctrl8_1
plate_2,E23,comp49,49,comp49_49
plate_2,E24,comp28,28,comp28_28
plate_2,F01,comp112,112,comp112_112
plate_2,F02,comp204,204,comp204_204
plate_2,F03,comp60,60,comp60_60
plate_2,F04,comp91,91,comp91_91
plate_2,F05,comp210,210,comp210_210
plate_2,F06,comp78,78,comp78_78
plate_2,F07,DMSO,0,DMSO_0
plate_2,F08,comp273,273,comp273_273
plate_2,F09,comp51,51,comp51_51
plate_2,F10,comp240,240,comp240_240
plate_2,F11,comp109,109,comp109_109
plate_2,F12,DMSO,0,DMSO_0
plate_2,F13,comp64,64,comp64_64
plate_2,F14,ctrl8,1,ctrl8_1
plate_2,F15,comp128,128,comp128_128
plate_2,F16,comp298,298,comp298_298
plate_2,F17,comp182,182,comp182_182
plate_2,F18,comp55,55,comp55_55
plate_2,F19,comp141,141,comp141_141
plate_2,F20,ctrl2,1,ctrl2_1
plate_2,F21,comp43,43,comp43_43
plate_2,F22,comp179,179,comp179_179
plate_2,F23,comp282,282,comp282_282
plate_2,F24,comp50,50,comp50_50
plate_2,G01,comp262,262,comp262_262
plate_2,G02,comp183,183,comp183_183
plate_2,G03,DMSO,0,DMSO_0
plate_2,G04,comp6,6,comp6_6
plate_2,G05,DMSO,0,DMSO_0
plate_2,G06,comp276,276,comp276_276
plate_2,G07,comp130,130,comp130_130
plate_2,G08,comp241,241,comp241_241
plate_2,G09,comp145,145,comp145_145
plate_2,G10,comp314,314,comp314_314
plate_2,G11,comp270,270,comp270_270
plate_2,G12,comp202,202,comp202_202
plate_2,G13,comp219,219,comp219_219
plate_2,G14,comp187,187,comp187_187
plate_2,G15,comp217,217,comp217_217
plate_2,G16,ctrl7,1,ctrl7_1
plate_2,G17,comp289,289,comp289_289
plate_2,G18,comp175,175,comp175_175
plate_2,G19,comp264,264,comp264_264
plate_2,G20,comp198,198,comp198_198
plate_2,G21,comp192,192,comp192_192
plate_2,G22,comp146,146,comp146_146
plate_2,G23,comp154,154,comp154_154
plate_2,G24,ctrl3,1,ctrl3_1
plate_2,H01,comp234,234,comp234_234
plate_2,H02,comp158,158,comp158_158
plate_2,H03,comp295,295,comp295_295
plate_2,H04,comp33,33,comp33_33
plate_2,H05,comp75,75,comp75_75
plate_2,H06,ctrl4,1,ctrl4_1
plate_2,H07,comp165,165,comp165_165
plate_2,H08,comp140,140,comp140_140
plate_2,H09,comp226,226,comp226_226
plate_2,H10,comp255,255,comp255_255
plate_2,H11,DMSO,0,DMSO_0
plate_2,H12,comp119,119,comp119_119
plate_2,H13,comp224,224,comp224_224
plate_2,H14,comp247,247,comp247_247
plate_2,H15,comp4,4,comp4_4
plate_2,H16,comp233,233,comp233_233
plate_2,H17,ctrl6,1,ctrl6_1
plate_2,H18,comp102,102,comp102_102
plate_2,H19,comp310,310,comp310_310
plate_2,H20,comp134,134,comp134_134
plate_2,H21,DMSO,0,DMSO_0
plate_2,H22,comp218,218,comp218_218
plate_2,H23,comp15,15,comp15_15
plate_2,H24,comp132,132,comp132_132
plate_2,I01,comp213,213,comp213_213
plate_2,I02,ctrl1,1,ctrl1_1
plate_2,I03,comp135,135,comp135_135
plate_2,I04,comp123,123,comp123_123
plate_2,I05,ctrl8,1,ctrl8_1
plate_2,I06,comp316,316,comp316_316
plate_2,I07,comp206,206,comp206_206
plate_2,I08,comp311,311,comp311_311
plate_2,I09,comp151,151,comp151_151
plate_2,I10,comp222,222,comp222_222
plate_2,I11,comp201,201,comp201_201
plate_2,I12,comp98,98,comp98_98
plate_2,I13,comp254,254,comp254_254
plate_2,I14,comp148,148,comp148_148
plate_2,I15,comp227,227,comp227_227
plate_2,I16,DMSO,0,DMSO_0
plate_2,I17,comp304,304,comp304_304
plate_2,I18,comp29,29,comp29_29
plate_2,I19,comp184,184,comp184_184
plate_2,I20,comp268,268,comp268_268
plate_2,I21,comp207,207,comp207_207
plate_2,I22,comp16,16,comp16_16
plate_2,I23,comp54,54,comp54_54
plate_2,I24,DMSO,0,DMSO_0
plate_2,J01,comp308,308,comp308_308
plate_2,J02,comp66,66,comp66_66
plate_2,J03,ctrl4,1,ctrl4_1
plate_2,J04,comp94,94,comp94_94
plate_2,J05,comp283,283,comp283_283
plate_2,J06,comp95,95,comp95_95
plate_2,J07,ctrl7,1,ctrl7_1
plate_2,J08,comp153,153,comp153_153
plate_2,J09,comp111,111,comp111_111
plate_2,J10,comp266,266,comp266_266
plate_2,J11,comp8,8,comp8_8
plate_2,J12,comp121,121,comp121_121
plate_2,J13,comp53,53,comp53_53
plate_2,J14,DMSO,0,DMSO_0
plate_2,J15,comp286,286,comp286_286
plate_2,J16,comp214,214,comp214_214
plate_2,J17,comp252,252,comp252_252
plate_2,J18,comp47,47,comp47_47
plate_2,J19,DMSO,0,DMSO_0
plate_2,J20,comp196,196,comp196_196
plate_2,J21,comp208,208,comp208_208
plate_2,J22,comp67,67,comp67_67
plate_2,J23,comp200,200,comp200_200
plate_2,J24,comp127,127,comp127_127
plate_2,K01,comp107,107,comp107_107
plate_2,K02,comp284,284,comp284_284
plate_2,K03,comp2,2,comp2_2
plate_2,K04,DMSO,0,DMSO_0
plate_2,K05,comp92,92,comp92_92
plate_2,K06,comp104,104,comp104_104
